REF_DATE,DGUID,GEO,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE
2014,2016A000211,Prince Edward Island,Non-profit institutions serving households (community organizations),Immigrant employees,Average annual wages and salaries,Dollars,units,19399.0
2014,2016A000211,Prince Edward Island,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average annual wages and salaries,Dollars,units,26201.0
2014,2016A000211,Prince Edward Island,Business non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,21278.0
2014,2016A000211,Prince Edward Island,Business non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,29996.0
2014,2016A000211,Prince Edward Island,Government non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,47340.0
2014,2016A000211,Prince Edward Island,Government non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,43506.0
2014,2016A000212,Nova Scotia,Total non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,49324.0
2014,2016A000212,Nova Scotia,Total non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,42196.0
2014,2016A000212,Nova Scotia,Total non-profit institutions excluding governments,Immigrant employees,Average annual wages and salaries,Dollars,units,30639.0
2014,2016A000212,Nova Scotia,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual wages and salaries,Dollars,units,32098.0
2014,2016A000212,Nova Scotia,Non-profit institutions serving households (community organizations),Immigrant employees,Average annual wages and salaries,Dollars,units,29820.0
2014,2016A000212,Nova Scotia,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average annual wages and salaries,Dollars,units,31000.0
2014,2016A000212,Nova Scotia,Business non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,34491.0
2014,2016A000212,Nova Scotia,Business non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,36996.0
2014,2016A000212,Nova Scotia,Government non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,53975.0
2014,2016A000212,Nova Scotia,Government non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,45998.0
2014,2016A000213,New Brunswick,Total non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,58462.0
2014,2016A000213,New Brunswick,Total non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,45354.0
2014,2016A000213,New Brunswick,Total non-profit institutions excluding governments,Immigrant employees,Average annual wages and salaries,Dollars,units,27879.0
2014,2016A000213,New Brunswick,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual wages and salaries,Dollars,units,29548.0
2014,2016A000213,New Brunswick,Non-profit institutions serving households (community organizations),Immigrant employees,Average annual wages and salaries,Dollars,units,26632.0
2014,2016A000213,New Brunswick,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average annual wages and salaries,Dollars,units,27994.0
2014,2016A000213,New Brunswick,Business non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,32515.0
2014,2016A000213,New Brunswick,Business non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,34765.0
2014,2016A000213,New Brunswick,Government non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,66740.0
2014,2016A000213,New Brunswick,Government non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,51408.0
2014,2016A000224,Quebec,Total non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,40444.0
2014,2016A000224,Quebec,Total non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,42129.0
2014,2016A000224,Quebec,Total non-profit institutions excluding governments,Immigrant employees,Average annual wages and salaries,Dollars,units,30477.0
2014,2016A000224,Quebec,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual wages and salaries,Dollars,units,34397.0
2014,2016A000224,Quebec,Non-profit institutions serving households (community organizations),Immigrant employees,Average annual wages and salaries,Dollars,units,28999.0
2014,2016A000224,Quebec,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average annual wages and salaries,Dollars,units,33261.0
2014,2016A000224,Quebec,Business non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,35698.0
2014,2016A000224,Quebec,Business non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,37999.0
2014,2016A000224,Quebec,Government non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,44567.0
2014,2016A000224,Quebec,Government non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,45751.0
2014,2016A000235,Ontario,Total non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,49002.0
2014,2016A000235,Ontario,Total non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,47873.0
2014,2016A000235,Ontario,Total non-profit institutions excluding governments,Immigrant employees,Average annual wages and salaries,Dollars,units,39078.0
2014,2016A000235,Ontario,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual wages and salaries,Dollars,units,40176.0
2014,2016A000235,Ontario,Non-profit institutions serving households (community organizations),Immigrant employees,Average annual wages and salaries,Dollars,units,36625.0
2014,2016A000235,Ontario,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average annual wages and salaries,Dollars,units,38165.0
2014,2016A000235,Ontario,Business non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,46414.0
2014,2016A000235,Ontario,Business non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,46167.0
2014,2016A000235,Ontario,Government non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,54655.0
2014,2016A000235,Ontario,Government non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,52917.0
2014,2016A000246,Manitoba,Total non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,40182.0
2014,2016A000246,Manitoba,Total non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,40860.0
2014,2016A000246,Manitoba,Total non-profit institutions excluding governments,Immigrant employees,Average annual wages and salaries,Dollars,units,30320.0
2014,2016A000246,Manitoba,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual wages and salaries,Dollars,units,33429.0
2014,2016A000246,Manitoba,Non-profit institutions serving households (community organizations),Immigrant employees,Average annual wages and salaries,Dollars,units,29350.0
2014,2016A000246,Manitoba,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average annual wages and salaries,Dollars,units,31830.0
2014,2016A000246,Manitoba,Business non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,35804.0
2014,2016A000246,Manitoba,Business non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,41373.0
2014,2016A000246,Manitoba,Government non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,43032.0
2014,2016A000246,Manitoba,Government non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,44535.0
2014,2016A000247,Saskatchewan,Total non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,47238.0
2014,2016A000247,Saskatchewan,Total non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,45734.0
2014,2016A000247,Saskatchewan,Total non-profit institutions excluding governments,Immigrant employees,Average annual wages and salaries,Dollars,units,32210.0
2014,2016A000247,Saskatchewan,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual wages and salaries,Dollars,units,33894.0
2014,2016A000247,Saskatchewan,Non-profit institutions serving households (community organizations),Immigrant employees,Average annual wages and salaries,Dollars,units,30630.0
2014,2016A000247,Saskatchewan,Non-profit institutions serving households (community organizations),Non-immigrant employees,Average annual wages and salaries,Dollars,units,31897.0
2014,2016A000247,Saskatchewan,Business non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,41398.0
2014,2016A000247,Saskatchewan,Business non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,42144.0
2014,2016A000247,Saskatchewan,Government non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,50843.0
2014,2016A000247,Saskatchewan,Government non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,49908.0
2014,2016A000248,Alberta,Total non-profit institutions,Immigrant employees,Average annual wages and salaries,Dollars,units,48542.0
2014,2016A000248,Alberta,Total non-profit institutions,Non-immigrant employees,Average annual wages and salaries,Dollars,units,50204.0
2014,2016A000248,Alberta,Total non-profit institutions excluding governments,Immigrant employees,Average annual wages and salaries,Dollars,units,40593.0
2014,2016A000248,Alberta,Total non-profit institutions excluding governments,Non-immigrant employees,Average annual wages and salaries,Dollars,units,42906.0
